registro_id,data,ano,mes,dia,segmento,empresa,cidade,numero_clientes,ticket_medio,receita,custo,lucro,indice_satisfacao,taxa_ocupacao,taxa_crescimento,custo_marketing,investimento_publicidade,previsao_vendas,previsao_custos,sensibilidade_negocios,indice_correcao,programacao_linear,regiao,estado,pais,tipo_cliente,canal_venda,categoria_produto,tipo_servico,plano,faixa_etaria,genero,fonte_trafego,dispositivo,sistema_operacional,navegador,quantidade_produtos,custo_por_cliente,receita_por_cliente,lucro_por_cliente,desconto_medio,percentual_desconto,taxa_conversao,vendas_por_vendedor,comissao_vendas,valor_impostos,frete_medio,pedidos_por_cliente,LTV,CAC,MRR,ARR,receita_media_diaria,custo_por_clique,custo_por_mil_impressoes,taxa_de_clique,impressoes,cliques,leads_gerados,custo_por_lead,ROAS,avaliacao_media,numero_avaliacoes,NPS,CSAT,reclamacoes,tempo_medio_resposta,tempo_medio_entrega,taxa_devolucao,nivel_estoque,giro_estoque,custo_estoque,numero_fornecedores,taxa_de_defeito,usuarios_ativos,tempo_medio_sessao,taxa_retencao,churn_rate,funcionalidade_mais_usada,numero_sessoes,RevPAR,taxa_evasao,tempo_medio_atendimento,despesa_administrativa,despesa_com_pessoal,despesa_fixa,despesa_variavel,despesa_tributaria,despesa_financeira
2972,2022-12-08,2022,12,8,TI,Souza Andrade S.A.,Pinto,1,24.43,24.43,21.47,2.96,6.5,,75.83,2.51,43666.47,27.9,21.77,65.84,1.011,2837.67,Rondônia,MA,Brasil,B2B,Online,,Outros,Gratuito,18-25,Masculino,Email,Desktop,Android,Firefox,0,21.47,24.43,2.96,12.63,34.08,12.09,0,0.0,6.25,0.0,14.95,18.98,76.95,28.95,347.4,0.81,19.8,20.57,11.51,54273,6246,456,0.01,0.0,1.0,37,-59,4,42,74.11,21.84,74.31,0,0.0,0.0,5,0.25,138,504.02,28.1,52.71,FuncC,627,,,,5444.8,164690.91,18453.83,15944.65,2.08,1502.32
3000,2022-12-08,2022,12,8,TI,da Costa - EI,Leão Grande,1,26.68,26.68,20.26,6.42,6.6,,36.26,2.35,52955.43,30.2,21.13,90.19,1.09,2859.63,Sergipe,AC,Brasil,Pessoa Jurídica,Online,,Treinamento,Gratuito,46-55,Outro,Busca orgânica,Desktop,Android,Edge,0,20.26,26.68,6.42,0.0,0.0,8.39,0,0.0,4.3,0.0,14.88,116.22,90.24,27.82,333.84,0.89,20.06,32.71,8.57,57737,4948,412,0.01,0.0,2.0,14,-29,4,42,76.79,20.54,62.88,0,0.0,0.0,2,2.03,181,504.83,4.57,51.96,Outra,659,,,,3703.26,169870.01,19648.44,13042.91,3.87,780.28
115,2022-12-09,2022,12,9,TI,Cunha Almeida - EI,Almeida,24,30.69,736.56,586.7,149.86,8.4,,-16.08,106.09,8983.6,778.33,599.14,27.79,1.086,574.24,Alagoas,DF,Brasil,Pessoa Jurídica,Online,,Outros,Premium,36-45,Masculino,Busca orgânica,Mobile,iOS,Firefox,0,24.45,30.69,6.24,101.84,76.84,8.28,0,0.0,83.44,0.0,4.43,163.11,49.3,843.61,10123.32,24.55,2.27,6.2,3.38,4770,161,225,0.47,0.08,1.1,67,69,4,6,15.26,2.52,9.31,0,0.0,0.0,15,2.05,50,5.3,22.55,6.37,Outra,50,,,,180.11,1359.46,11467.54,15146.68,48.36,306.77
768,2022-12-09,2022,12,9,Varejo,Machado da Cunha S/A,da Rocha,1,38.5,38.5,33.45,5.05,8.2,,-23.67,2.23,14126.72,41.46,33.82,17.12,0.968,603.94,Amapá,ES,Brasil,Pessoa Jurídica,Telefone,Livros,,,55+,Masculino,Rede social,Mobile,Windows,Edge,3,33.45,38.5,5.05,13.93,26.57,18.74,10,0.99,7.96,0.03,3.21,1313.65,87.26,0.0,0.0,1.28,4.99,31.5,13.24,15487,2050,82,0.03,0.0,1.1,197,-28,5,21,14.78,4.52,23.1,135,0.22,2356.43,11,1.41,0,73.85,56.88,36.36,,100,,,,3561.39,927.56,19649.67,37602.58,3.38,681.03
1124,2022-12-09,2022,12,9,TI,Montenegro Ltda.,Sá,1,31.1,31.1,21.9,9.2,7.3,,40.05,3.35,38594.75,34.93,24.09,39.34,1.022,3046.27,Santa Catarina,CE,Brasil,Pessoa Física,Loja física,,Treinamento,Teste,18-25,Outro,Anúncio pago,Tablet,Android,Safari,0,21.9,31.1,9.2,25.45,45.0,11.2,0,0.0,5.36,0.0,13.52,10831.75,245.97,27.42,329.04,1.04,12.1,7.26,19.1,13718,2620,33,0.1,0.0,2.6,44,-56,5,39,19.32,6.46,25.02,0,0.0,0.0,49,3.24,120,31.71,85.31,19.6,FuncB,167,,,,14428.98,6392.82,21463.72,29914.98,3.35,247.87
1460,2022-12-09,2022,12,9,TI,Rezende S/A,Vieira Paulista,1,28.38,28.38,21.58,6.8,9.0,,12.6,1.66,37486.07,30.11,22.87,25.52,1.067,118.63,Mato Grosso,MA,Brasil,Pessoa Jurídica,Representante,,Treinamento,Teste,36-45,Outro,Anúncio pago,Desktop,iOS,Outro,0,21.58,28.38,6.8,118.75,80.71,13.2,0,0.0,7.62,0.0,6.17,44510.84,143.22,33.51,402.12,0.95,20.86,21.7,5.78,6741,389,239,0.01,0.0,1.5,182,60,1,54,22.19,9.0,56.91,0,0.0,0.0,36,5.93,120,27.19,55.33,7.24,FuncA,161,,,,11559.29,35035.19,30685.01,17606.08,3.0,0.0
1472,2022-12-09,2022,12,9,Varejo,Cunha,Rocha,1,28.03,28.03,19.59,8.44,5.4,,24.87,2.43,36655.79,30.61,21.15,29.72,1.06,123.08,Amapá,BA,Brasil,B2B,Online,Outros,,,26-35,Masculino,Direto,Desktop,macOS,Outro,54,19.59,28.03,8.44,159.32,85.04,10.79,11,0.63,8.05,0.0,6.61,22694.04,132.81,0.0,0.0,0.93,21.64,19.11,3.86,5364,207,239,0.01,0.0,3.6,168,37,4,50,15.32,10.23,58.26,65,0.89,654.26,40,5.74,0,42.97,40.21,9.38,,168,,,,11751.48,38385.46,28918.44,20902.64,2.43,277.08
1730,2022-12-09,2022,12,9,Varejo,Barbosa Ltda.,da Rocha,1,33.96,33.96,25.47,8.49,4.1,,81.04,4.66,36169.73,37.8,26.16,70.68,1.008,643.62,Paraná,CE,Brasil,Pessoa Física,Loja física,Eletrônicos,,,18-25,Masculino,Referência,Desktop,Linux,Safari,142,25.47,33.96,8.49,145.88,81.12,1.32,12,1.62,6.67,3.74,5.71,615.35,20.31,0.0,0.0,1.13,36.99,76.55,14.25,20122,2867,222,0.02,0.0,2.4,135,-49,1,51,41.84,2.65,88.42,101,1.17,1173.34,37,4.25,0,99.75,16.22,1.52,,270,,,,5840.96,59662.66,46783.36,12898.14,4.51,981.0
2215,2022-12-09,2022,12,9,TI,Cassiano,Ribeiro,1,52.38,52.38,47.95,4.43,7.4,,83.26,8.7,8875.33,55.55,50.93,2.6,1.004,198.61,Rio Grande do Norte,PE,Brasil,Pessoa Jurídica,Aplicativo,,Suporte,Premium,46-55,Feminino,Direto,Tablet,macOS,Outro,0,47.95,52.38,4.43,166.71,76.09,0.0,0,0.0,8.81,0.0,5.91,18.64,87.61,42.19,506.28,1.75,31.41,86.68,18.37,44876,8243,518,0.02,0.01,4.7,138,57,2,49,52.09,1.13,65.72,0,0.0,0.0,13,5.78,195,324.98,35.98,39.62,FuncB,461,,,,19066.78,69294.77,46167.62,12800.09,4.52,2044.57
2707,2022-12-09,2022,12,9,Varejo,da Rosa,Novaes,1,38.66,38.66,29.51,9.15,8.2,,23.88,2.9,27352.11,41.95,31.78,80.05,0.906,292.73,Alagoas,MS,Brasil,Pessoa Jurídica,Loja física,Móveis,,,36-45,Feminino,Anúncio pago,Mobile,iOS,Safari,53,29.51,38.66,9.15,70.58,64.61,6.66,1,1.76,8.74,2.35,7.24,14.96,78.41,0.0,0.0,1.29,30.25,43.41,17.48,41694,7288,463,0.01,0.0,3.0,81,-2,3,58,90.31,7.31,55.64,4,0.34,69.61,3,7.91,0,439.08,81.71,56.38,,545,,,,20173.09,184296.77,16221.16,18112.44,5.67,2311.84
2884,2022-12-09,2022,12,9,TI,Castro S.A.,Dias,1,27.37,27.37,19.73,7.64,6.6,,48.39,3.68,23550.6,31.27,19.92,84.26,1.066,1372.39,Paraíba,AC,Brasil,Pessoa Jurídica,Telefone,,Consultoria,Premium,18-25,Outro,Busca orgânica,Tablet,macOS,Firefox,0,19.73,27.37,7.64,42.67,60.92,6.91,0,0.0,3.51,0.0,12.38,43.73,109.71,27.51,330.12,0.91,26.79,7.95,10.3,50195,5170,468,0.01,0.0,4.0,184,15,1,52,81.34,16.75,67.21,0,0.0,0.0,7,0.63,108,404.01,38.48,51.35,Outra,627,,,,8126.81,170212.92,16527.63,20007.54,3.21,1641.98
2889,2022-12-09,2022,12,9,Varejo,Cunha Freitas - EI,Duarte,1,28.37,28.37,22.79,5.58,3.2,,50.29,4.72,25520.65,30.03,23.16,68.43,1.017,1483.83,Goiás,ES,Brasil,B2C,Online,Outros,,,46-55,Feminino,Rede social,Tablet,Linux,Firefox,29,22.79,28.37,5.58,18.22,39.11,6.08,6,0.86,5.78,0.0,12.44,73.58,115.61,0.0,0.0,0.95,24.69,8.71,10.33,50471,5213,417,0.01,0.0,4.3,170,64,1,49,76.65,13.99,68.69,98,0.14,930.6,9,0.81,0,413.01,39.8,48.72,,633,,,,8383.03,170572.32,16141.27,20513.09,2.78,1751.61
2968,2022-12-09,2022,12,9,Varejo,Guerra,Sousa de Minas,1,25.04,25.04,19.28,5.76,8.4,,66.21,3.3,44422.01,27.01,19.8,62.66,0.97,2829.32,Mato Grosso,BA,Brasil,B2B,Telefone,Roupas,,,55+,Outro,Referência,Mobile,macOS,Edge,48,19.28,25.04,5.76,18.56,42.57,12.09,8,0.72,3.11,4.64,15.34,39.81,80.45,0.0,0.0,0.83,20.65,28.94,12.16,51837,6303,460,0.01,0.0,1.0,83,-74,5,43,69.25,22.32,73.89,105,1.38,929.87,9,1.12,0,499.21,11.72,53.12,,625,,,,6289.51,163297.48,16323.12,16116.84,3.72,1564.91
1107,2022-12-10,2022,12,10,Varejo,da Costa Pastor - ME,Moreira,1,32.17,32.17,30.0,2.17,6.7,,15.9,4.04,38108.04,35.86,31.83,43.44,1.012,3273.43,Mato Grosso do Sul,RO,Brasil,B2C,Aplicativo,Alimentos,,,55+,Masculino,Direto,Tablet,iOS,Edge,14,30.0,32.17,2.17,29.0,47.41,11.5,5,0.8,9.38,1.52,16.07,13636.53,217.94,0.0,0.0,1.07,9.7,2.58,20.57,15313,3149,56,0.07,0.0,4.5,106,-90,1,31,19.32,7.21,21.03,148,0.84,1093.87,44,3.27,0,1.29,72.74,18.33,,155,,,,14869.09,5945.16,21421.12,33626.06,3.34,205.6
1251,2022-12-10,2022,12,10,TI,Martins,Martins dos Dourados,1,33.6,33.6,24.24,9.36,5.1,,-92.28,5.43,34030.62,35.97,25.55,38.48,1.065,1482.56,Mato Grosso do Sul,SE,Brasil,Pessoa Física,Loja física,,Desenvolvimento,Gratuito,26-35,Masculino,Busca orgânica,Desktop,Linux,Edge,0,24.24,33.6,9.36,95.42,73.96,16.87,0,0.0,5.14,0.0,13.29,60941.5,248.65,39.79,477.48,1.12,11.47,18.99,10.97,16038,1759,172,0.03,0.0,2.4,156,-61,2,8,23.21,3.65,61.84,0,0.0,0.0,54,4.39,220,61.91,31.95,14.94,FuncB,175,,,,3177.92,13689.22,27765.54,25544.16,2.76,203.23
1487,2022-12-10,2022,12,10,TI,Azevedo S/A,Azevedo Paulista,1,31.2,31.2,23.41,7.79,6.8,,24.32,5.65,29240.78,35.74,24.62,16.46,0.991,798.27,Paraíba,TO,Brasil,Pessoa Jurídica,Representante,,Consultoria,Básico,18-25,Feminino,Email,Desktop,Windows,Edge,0,23.41,31.2,7.79,181.63,85.34,12.39,0,0.0,6.2,0.0,6.45,8953.47,116.18,36.9,442.8,1.04,23.01,18.24,6.2,2183,135,278,0.02,0.0,2.5,144,34,2,51,9.49,7.28,57.87,0,0.0,0.0,33,2.6,54,48.4,51.07,3.62,Outra,165,,,,7906.01,40341.25,28265.8,20734.91,3.3,512.49
1643,2022-12-10,2022,12,10,TI,Brito e Filhos,Barbosa Alegre,1,32.54,32.54,28.65,3.89,9.1,,114.5,4.49,26465.12,35.44,29.01,6.55,1.053,1279.29,Espírito Santo,AM,Brasil,B2C,Representante,,Desenvolvimento,Básico,18-25,Feminino,Referência,Desktop,macOS,Edge,0,28.65,32.54,3.89,192.62,85.55,1.13,0,0.0,5.01,0.0,4.27,16494.53,56.18,32.13,385.56,1.08,30.24,53.38,13.47,5828,785,182,0.02,0.0,4.8,31,-68,2,45,25.17,6.13,64.63,0,0.0,0.0,32,2.87,279,132.49,57.37,4.91,FuncB,181,,,,4052.09,39517.09,39143.64,14764.41,3.32,1556.16
2407,2022-12-10,2022,12,10,Varejo,da Paz,da Luz,1,30.03,30.03,19.93,10.1,6.4,,6.87,4.98,13773.42,32.42,20.03,50.31,1.086,2585.32,Mato Grosso,AM,Brasil,Pessoa Jurídica,Aplicativo,Roupas,,,36-45,Outro,Email,Mobile,iOS,Edge,11,19.93,30.03,10.1,87.33,74.41,11.58,4,0.72,4.46,1.97,1.54,17.02,44.29,0.0,0.0,1.0,32.21,52.32,19.17,40082,7683,356,0.01,0.0,3.8,99,90,3,48,106.59,6.44,55.26,54,1.52,1034.57,7,7.04,0,368.79,14.05,25.76,,523,,,,14570.36,87445.71,29857.11,10775.02,1.81,2287.31
2451,2022-12-10,2022,12,10,TI,Montenegro,Nunes,1,29.51,29.51,22.05,7.46,5.8,,4.92,4.55,9747.88,31.5,23.45,91.03,0.948,2721.87,Sergipe,DF,Brasil,Pessoa Jurídica,Loja física,,Outros,Teste,46-55,Outro,Email,Tablet,Windows,Safari,0,22.05,29.51,7.46,118.96,80.12,14.21,0,0.0,8.12,0.0,4.05,9.2,35.18,30.15,361.8,0.98,26.91,35.02,21.58,36173,7806,308,0.01,0.0,3.9,130,99,3,42,94.46,5.11,68.47,0,0.0,0.0,5,6.9,52,383.09,17.89,31.42,FuncB,493,,,,12015.01,90370.03,23887.73,4311.65,2.47,1147.11
2514,2022-12-10,2022,12,10,Varejo,Cassiano,Pastor,1,35.63,35.63,25.58,10.05,5.5,,-38.5,6.52,17188.09,38.2,26.08,91.07,0.993,1529.74,Rio Grande do Norte,ES,Brasil,Pessoa Jurídica,Online,Roupas,,,55+,Feminino,Referência,Mobile,iOS,Safari,68,25.58,35.63,10.05,111.65,75.81,7.58,13,1.63,8.09,1.61,5.07,2.16,69.91,0.0,0.0,1.19,27.55,22.49,21.33,40639,8668,344,0.02,0.0,4.5,242,-19,2,55,87.16,7.4,66.14,117,0.13,1540.62,1,7.0,0,416.25,32.64,29.32,,493,,,,8622.15,96287.88,20263.6,148.98,3.55,178.54
2551,2022-12-10,2022,12,10,Varejo,da Cunha Montenegro S.A.,Costa,1,31.91,31.91,20.08,11.83,7.1,,-32.25,2.12,17274.62,34.98,21.55,81.19,0.993,2546.08,Santa Catarina,PA,Brasil,Pessoa Física,Online,Livros,,,55+,Outro,Busca orgânica,Desktop,iOS,Outro,28,20.08,31.91,11.83,89.43,73.7,6.31,4,1.16,7.33,0.0,6.1,1.57,68.83,0.0,0.0,1.06,33.59,28.27,20.09,43159,8670,407,0.01,0.0,5.0,122,85,3,62,88.57,9.81,69.2,64,1.73,946.5,5,5.82,0,402.41,13.23,39.19,,495,,,,9856.13,99365.4,17428.61,5012.82,2.62,134.32
292,2022-12-11,2022,12,11,TI,Costa,Albuquerque de Silveira,1,34.88,34.88,32.42,2.46,6.7,,-56.24,3.28,3396.55,39.87,33.95,68.45,0.921,3153.55,Minas Gerais,TO,Brasil,B2B,Representante,,Treinamento,Básico,55+,Feminino,Referência,Mobile,iOS,Outro,0,32.42,34.88,2.46,18.01,34.05,1.45,0,0.0,5.58,0.0,1.54,1.62,157.52,39.15,469.8,1.16,5.47,16.76,2.88,8625,248,119,0.03,0.01,1.6,167,92,4,10,17.51,12.34,5.4,0,0.0,0.0,6,8.1,109,24.53,13.13,6.63,Outra,25,,,,0.0,3670.49,13394.12,14262.87,3.64,1208.81
375,2022-12-11,2022,12,11,Varejo,Pires,Moura,1,32.87,32.87,24.76,8.11,6.4,,-18.07,2.86,13962.33,35.47,25.82,93.63,1.0,2646.31,Ceará,DF,Brasil,Pessoa Jurídica,Representante,Roupas,,,18-25,Feminino,Email,Mobile,Linux,Safari,75,24.76,32.87,8.11,5.73,14.84,5.14,7,1.54,5.44,0.0,1.63,0.75,188.03,0.0,0.0,1.1,1.63,6.11,3.48,12710,442,45,0.06,0.0,1.9,150,75,2,13,23.45,12.7,8.69,94,0.9,1071.51,4,4.69,0,155.4,28.83,14.13,,61,,,,2419.49,10719.76,11638.42,19286.91,4.06,0.0
798,2022-12-11,2022,12,11,TI,Viana,Lima de Macedo,1,43.28,43.28,36.87,6.41,9.6,,-40.24,6.8,20072.85,47.41,37.33,51.62,1.08,1729.52,Tocantins,PE,Brasil,B2C,Loja física,,Desenvolvimento,Básico,36-45,Masculino,Anúncio pago,Tablet,iOS,Edge,0,36.87,43.28,6.41,11.14,20.47,17.5,0,0.0,8.78,0.0,5.16,1020.31,100.64,46.61,559.32,1.44,4.9,34.14,13.8,11132,1536,51,0.13,0.0,1.0,242,-22,5,26,11.3,0.99,20.03,0,0.0,0.0,19,5.18,67,64.19,39.46,27.95,FuncA,104,,,,5799.66,1449.47,19463.98,38477.55,3.7,1433.7
809,2022-12-11,2022,12,11,Varejo,Gomes,Lima Alegre,1,47.85,47.85,35.24,12.61,9.4,,-33.49,3.27,22229.15,54.24,37.86,41.26,1.04,1577.79,Mato Grosso,MS,Brasil,Pessoa Física,Online,Roupas,,,36-45,Masculino,Anúncio pago,Desktop,iOS,Outro,42,35.24,47.85,12.61,0.78,1.6,15.92,1,0.51,12.8,0.0,4.39,418.56,142.51,0.0,0.0,1.59,5.96,30.14,15.63,7606,1188,58,0.06,0.0,1.7,198,51,2,19,12.77,2.93,21.93,156,0.99,3047.48,19,4.46,0,34.34,14.31,27.3,,134,,,,3988.96,0.0,19081.36,36663.92,6.22,909.13
920,2022-12-11,2022,12,11,Varejo,Leão Ltda.,Duarte de Mendes,1,43.88,43.88,29.03,14.85,7.2,,22.97,2.78,9016.97,50.41,30.64,37.28,1.039,2076.05,Paraíba,AL,Brasil,B2C,Online,Alimentos,,,46-55,Feminino,Email,Desktop,Linux,Edge,44,29.03,43.88,14.85,22.68,34.07,20.83,2,1.74,11.66,2.61,11.16,23062.16,192.87,0.0,0.0,1.46,11.51,40.91,8.8,1061,93,28,0.1,0.0,3.2,172,-68,3,30,11.4,3.76,21.45,15,0.47,129.23,20,2.72,0,65.78,97.84,14.77,,191,,,,14122.04,0.0,13623.06,37259.46,5.03,0.0
1090,2022-12-11,2022,12,11,Varejo,da Conceição Teixeira - EI,Macedo do Sul,1,31.77,31.77,21.13,10.64,7.8,,22.31,2.07,35122.35,34.67,21.94,68.45,1.004,3282.36,Mato Grosso,MA,Brasil,B2C,Representante,Roupas,,,46-55,Outro,Busca orgânica,Mobile,macOS,Edge,59,21.13,31.77,10.64,0.0,0.0,3.8,16,1.56,8.72,4.47,14.15,3784.83,198.44,0.0,0.0,1.06,9.52,10.69,18.17,14165,2573,30,0.07,0.0,4.8,74,-89,3,40,11.46,5.13,24.35,41,2.19,811.45,56,3.77,0,41.77,76.73,8.85,,152,,,,15683.25,4030.58,17919.68,33455.89,3.78,178.03
1250,2022-12-11,2022,12,11,Varejo,Lima,Silveira do Norte,1,32.87,32.87,22.24,10.63,9.3,,-90.65,2.07,35539.46,36.85,22.32,32.17,1.055,1296.02,Rio de Janeiro,AP,Brasil,Pessoa Física,Telefone,Outros,,,55+,Outro,Anúncio pago,Desktop,Windows,Chrome,50,22.24,32.87,10.63,94.21,74.13,17.09,5,0.8,6.31,0.09,12.84,70772.2,247.13,0.0,0.0,1.1,10.93,18.75,10.53,15496,1631,176,0.01,0.0,2.2,140,-53,3,8,24.96,3.52,63.06,127,1.15,2026.84,53,4.06,0,55.56,31.54,13.39,,175,,,,3595.35,13239.55,27558.58,24892.11,1.8,198.04
1494,2022-12-11,2022,12,11,Varejo,Abreu e Filhos,Vargas da Mata,1,31.41,31.41,28.99,2.42,7.2,,26.75,5.55,35301.77,35.03,29.02,13.97,1.043,971.75,Espírito Santo,SC,Brasil,B2C,Representante,Alimentos,,,36-45,Feminino,Email,Mobile,macOS,Safari,54,28.99,31.41,2.42,189.85,85.8,13.53,15,0.91,9.42,0.44,7.86,5373.82,115.87,0.0,0.0,1.05,22.59,17.64,6.08,3415,207,303,0.02,0.0,2.9,148,43,2,48,8.4,4.93,54.81,27,1.92,440.4,35,2.15,0,65.52,52.42,3.67,,168,,,,8853.01,36854.55,29321.58,22857.23,3.99,747.68
2254,2022-12-11,2022,12,11,Varejo,Brito Silveira e Filhos,da Mata de Nascimento,1,56.65,56.65,47.35,9.3,5.4,,69.16,3.29,5393.84,61.62,51.15,38.86,1.028,108.39,Maranhão,RR,Brasil,Pessoa Jurídica,Aplicativo,Móveis,,,36-45,Outro,Direto,Tablet,Android,Safari,27,47.35,56.65,9.3,156.78,73.46,1.85,1,2.35,11.63,0.0,5.94,22.74,56.44,0.0,0.0,1.89,35.89,75.02,22.61,43137,9753,490,0.01,0.01,3.0,53,23,1,48,51.49,3.67,54.98,19,0.1,175.49,8,5.01,0,334.36,63.1,37.33,,466,,,,22368.35,71516.21,42118.04,16938.64,8.11,2433.78
2582,2022-12-11,2022,12,11,Varejo,Montenegro Silva e Filhos,Fonseca,1,28.54,28.54,17.61,10.93,8.9,,-35.13,4.04,14324.58,31.1,19.04,69.34,0.915,2562.35,Pernambuco,RS,Brasil,Pessoa Jurídica,Online,Livros,,,46-55,Masculino,Direto,Mobile,Windows,Safari,83,17.61,28.54,10.93,63.55,69.01,0.0,0,0.0,7.23,0.0,6.88,1.28,105.85,0.0,0.0,0.95,32.67,28.08,18.18,39203,7127,429,0.01,0.0,2.8,105,71,3,60,97.45,13.44,71.48,145,1.38,729.91,9,7.46,0,404.32,42.27,40.41,,503,,,,16333.08,196680.35,19064.38,10744.44,3.19,462.29
2793,2022-12-11,2022,12,11,TI,Garcia - ME,Vargas,1,33.4,33.4,29.82,3.58,7.0,,77.23,2.24,26523.41,36.47,31.24,67.73,1.05,271.27,Piauí,MG,Brasil,B2B,Representante,,Desenvolvimento,Básico,18-25,Outro,Anúncio pago,Mobile,Android,Safari,0,29.82,33.4,3.58,63.48,65.52,9.46,0,0.0,8.99,0.0,7.75,259.44,140.53,34.34,412.08,1.11,20.37,16.27,12.29,42989,5283,481,0.0,0.0,3.8,55,-85,3,37,92.14,13.31,57.97,0,0.0,0.0,9,2.43,483,463.5,97.96,58.98,FuncB,600,,,,12314.61,176508.58,17768.82,17764.88,2.16,990.99
207,2022-12-12,2022,12,12,Varejo,Melo Guerra Ltda.,Santos,1,25.9,25.9,24.09,1.81,9.2,,-25.2,2.21,7272.37,29.68,25.0,9.63,0.914,1134.38,Paraná,PA,Brasil,B2C,Representante,Roupas,,,36-45,Outro,Referência,Tablet,Linux,Chrome,22,24.09,25.9,1.81,71.23,73.33,1.82,1,1.24,5.75,0.0,2.43,16.86,128.01,0.0,0.0,0.86,4.85,16.24,3.73,9865,367,194,0.01,0.0,1.5,95,68,4,3,15.5,9.57,6.6,25,1.41,238.12,4,9.34,0,11.23,39.88,9.91,,32,,,,5799.48,0.0,13073.39,17615.31,1.79,208.92
1041,2022-12-12,2022,12,12,TI,Sousa e Filhos,Andrade de da Cruz,1,46.14,46.14,34.04,12.1,7.4,,-17.54,6.02,28404.57,52.45,35.55,65.84,0.994,2284.37,Amazonas,PE,Brasil,B2C,Telefone,,Consultoria,Gratuito,55+,Feminino,Rede social,Mobile,Android,Edge,0,34.04,46.14,12.1,24.75,34.91,3.74,0,0.0,10.59,0.0,14.51,13594.73,209.57,44.51,534.12,1.54,10.39,24.33,10.96,14037,1538,19,0.32,0.0,1.0,24,-90,2,49,6.64,2.23,29.57,0,0.0,0.0,46,5.33,89,75.61,58.1,2.25,FuncB,149,,,,14791.89,4757.45,17434.71,30730.68,2.85,106.52
1121,2022-12-12,2022,12,12,Varejo,Carvalho Aragão Ltda.,Souza das Pedras,1,28.66,28.66,22.11,6.55,5.1,,35.81,4.28,37721.28,31.73,24.28,58.46,0.99,3069.57,Maranhão,SC,Brasil,Pessoa Física,Loja física,Móveis,,,46-55,Outro,Referência,Tablet,iOS,Firefox,77,22.11,28.66,6.55,21.92,43.34,11.79,8,0.62,4.07,0.0,13.86,7899.83,241.99,0.0,0.0,0.96,12.8,8.64,19.23,13587,2612,71,0.06,0.0,2.8,52,-65,5,38,19.61,6.27,27.74,84,2.78,528.5,48,2.79,0,35.5,97.25,14.98,,164,,,,14237.22,5184.6,20240.21,30915.32,4.14,327.39
1219,2022-12-12,2022,12,12,Varejo,Barbosa,Araújo,1,27.16,27.16,24.66,2.5,7.0,,-21.5,3.66,34590.25,28.9,26.61,25.26,0.927,1618.56,Pará,TO,Brasil,Pessoa Física,Online,Móveis,,,46-55,Feminino,Anúncio pago,Desktop,Android,Safari,18,24.66,27.16,2.5,54.22,66.63,35.7,5,1.12,5.19,1.41,8.93,63293.25,221.71,0.0,0.0,0.91,9.48,17.38,12.94,14640,1894,120,0.03,0.0,1.0,59,-1,4,13,26.93,3.02,52.7,127,0.22,1756.01,62,3.34,0,57.82,28.41,11.75,,181,,,,7797.0,20212.61,22270.93,26858.18,3.02,351.41
1331,2022-12-12,2022,12,12,Varejo,Almeida,Duarte do Amparo,1,35.25,35.25,23.9,11.35,9.1,,-12.3,2.9,26598.54,38.27,24.07,8.27,1.044,761.64,Piauí,SE,Brasil,Pessoa Física,Representante,Móveis,,,18-25,Masculino,Anúncio pago,Desktop,Android,Firefox,7,23.9,35.25,11.35,110.68,75.84,28.63,5,0.51,9.51,0.0,14.79,84792.69,214.74,0.0,0.0,1.18,15.76,40.9,13.54,12127,1641,251,0.01,0.0,1.3,37,-35,4,27,26.09,5.24,57.25,18,1.4,102.34,48,0.9,0,70.16,16.9,14.51,,158,,,,8440.29,13996.46,28098.25,23401.38,2.43,160.89
1422,2022-12-12,2022,12,12,TI,Aragão,Ribeiro,1,30.11,30.62,25.24,4.87,6.2,,41.35,3.78,34680.21,33.37,26.73,13.36,1.057,1663.16,Rio de Janeiro,RR,Brasil,Pessoa Jurídica,Aplicativo,,Treinamento,Premium,18-25,Outro,Anúncio pago,Desktop,Android,Chrome,0,25.24,30.11,4.87,86.62,74.21,24.75,0,0.0,7.35,0.0,8.53,73861.48,152.32,25.87,310.44,1.0,18.66,21.55,7.63,8258,630,227,0.02,0.0,2.1,58,44,5,42,25.34,4.06,58.61,0,0.0,0.0,46,3.81,422,23.06,0.34,19.61,Outra,151,,,,13160.0,38614.12,34242.15,23750.22,3.81,303.04
1480,2022-12-12,2022,12,12,TI,Silveira,Caldeira,1,31.86,31.86,20.81,11.05,5.0,,13.6,1.72,32421.41,36.46,22.19,19.41,0.94,586.97,Minas Gerais,PI,Brasil,Pessoa Física,Representante,,Suporte,Básico,36-45,Masculino,Referência,Tablet,iOS,Outro,0,20.81,31.86,11.05,176.46,84.71,11.38,0,0.0,9.04,0.0,5.94,22750.62,121.31,36.89,442.68,1.06,22.54,20.12,4.88,2675,130,246,0.01,0.0,2.5,160,21,2,53,15.6,9.51,56.87,0,0.0,0.0,32,3.75,20,47.49,41.57,9.53,Outra,169,,,,10090.78,36440.35,27966.19,21672.34,3.44,257.7
